,dt,dt_period,open,close,high,low,vol,turnover,m1,m2,macd_buy_signal,macd_sell_signal,jw,jw_buy_signal,jw_sell_signal,R6,duanxian,duanxian_buy_signal,duanxian_sell_signal,xcci,dcci,long_start,long_end,short_start,short_end,long_buy,long_sell,short_buy,short_sell,profit_rate
625,2024-01-04 09:31:00-05:00,20240104093100,45.372,45.312,46.467,45.232,71867712,3300552192.0,2.037,0.747,False,False,103.65103255957669,False,False,88.76091152622955,-7.614571414259103,False,True,105.586184134577,52.024571331855746,False,False,False,False,0,0,0,0,0.0
626,2024-01-05 09:31:00-05:00,20240105093100,45.362,45.482,46.412,44.422,85240760,3918268672.0,2.015,0.55,False,False,99.30602821889553,False,False,80.58642436087726,-8.17448716535229,False,True,99.49359692949406,47.41455343280526,False,False,False,False,0,0,0,0,0.0
627,2024-01-08 09:31:00-05:00,20240108093100,45.892,48.252,48.395,44.772,67687072,3203109120.0,2.029,0.533,False,False,97.53476882306455,False,False,76.7105596452935,-3.8758647155837593,False,True,129.48753121183995,69.13401715399168,False,False,False,False,0,0,0,0,0.0
628,2024-01-09 09:31:00-05:00,20240109093100,47.162,48.572,48.912,47.092,74215768,3607408384.0,2.046,0.53,False,False,96.0939800252834,False,False,75.24481942792632,-1.465740217367184,False,True,146.16302691538561,81.76951541074175,True,False,False,False,1,0,0,0,0.007617557440500633
629,2024-01-10 09:31:00-05:00,20240110093100,48.672,49.542,49.912,48.377,73810512,3666065664.0,2.073,0.57,False,False,95.66672863296239,False,False,76.25452866086358,1.0097092329372686,True,False,162.45449471075872,94.84795865716947,False,False,False,False,0,0,0,0,0.0
630,2024-01-11 09:31:00-05:00,20240111093100,49.952,49.782,50.467,47.952,95114160,4694449152.0,2.1,0.607,False,False,95.51252959512775,False,False,78.47209808667225,2.2175694258086622,True,False,160.6602859589797,94.56202019377801,False,False,False,False,0,0,0,0,0.0
631,2024-01-12 09:31:00-05:00,20240112093100,50.172,49.842,50.482,48.922,64107040,3214034688.0,2.125,0.631,False,False,95.38524306222132,False,False,81.05769380597755,2.585595719305303,True,False,162.76014567490256,97.27797907061941,False,False,False,False,0,0,0,0,0.0
632,2024-01-16 09:31:00-05:00,20240116093100,49.382,49.812,50.405,48.572,72937016,3653078784.0,2.146,0.64,False,False,95.20145392519203,False,False,83.50109015505785,2.4433963490803023,True,False,156.3234244492127,92.53910133983113,False,False,False,False,0,0,0,0,0.0
633,2024-01-17 09:31:00-05:00,20240117093100,48.572,48.942,49.292,47.377,83277288,4041328896.0,2.153,0.594,False,False,93.8559581565161,False,False,84.48902466048881,0.9879345054309567,True,False,135.0592967867282,73.50402906801057,False,True,False,False,0,1,0,0,0.0
634,2024-01-18 09:31:00-05:00,20240118093100,50.092,51.062,51.522,49.162,91070424,4643580416.0,2.186,0.66,False,False,95.32688695648437,False,False,87.63794869886253,3.148924038373721,True,False,166.4181752147456,102.71690021860898,True,False,False,False,1,0,0,0,0.08851983862755097
635,2024-01-19 09:31:00-05:00,20240119093100,51.822,54.042,54.362,51.617,93179736,4930644992.0,2.255,0.858,False,False,96.99602927659805,False,False,91.55939867085374,3.9214499719912084,True,False,207.54666135299172,143.24400994008002,False,False,False,False,0,0,0,0,0.0
636,2024-01-22 09:31:00-05:00,20240122093100,54.912,54.262,55.402,54.017,74828256,4119241472.0,2.322,1.012,False,False,97.35782984057687,False,False,94.64508187915938,3.085683208305639,True,False,221.34714547315698,158.67262159241704,False,False,False,False,0,0,0,0,0.0
637,2024-01-23 09:31:00-05:00,20240123093100,54.512,54.912,55.432,53.788,56086000,3040349184.0,2.392,1.153,False,False,98.47586684088967,False,False,97.7399084728014,3.0948265936420256,True,False,217.37324263457603,156.5024745422573,False,False,False,False,0,0,0,0,0.0
638,2024-01-24 09:31:00-05:00,20240124093100,56.452,55.822,57.392,55.322,89859288,5116392448.0,2.468,1.295,False,False,98.29617957129875,False,False,99.65955689649583,1.9196484236944258,True,False,233.5080258847717,174.59281116398785,False,False,False,False,0,0,0,0,0.0
639,2024-01-25 09:31:00-05:00,20240125093100,56.762,55.982,57.018,54.902,75697600,4285496064.0,2.54,1.397,False,False,98.29154055711174,False,False,101.07252198695879,1.4129650904629614,True,False,223.50823194479446,164.38144017972692,False,False,False,False,0,0,0,0,0.0
640,2024-01-26 09:31:00-05:00,20240126093100,55.182,54.942,55.882,54.342,64191288,3574745856.0,2.592,1.405,False,False,97.04136410961394,False,True,101.18354462085014,0.11102263389135203,True,False,203.6380487136627,143.88408646404963,False,False,False,False,0,0,0,0,0.0
641,2024-01-29 09:31:00-05:00,20240129093100,55.112,56.572,56.892,54.862,57988592,3208824320.0,2.661,1.477,False,False,97.80380172563085,False,False,102.26196202054999,1.0784173996998447,True,False,212.9466384349581,155.6255418149622,False,False,False,False,0,0,0,0,0.0
642,2024-01-30 09:31:00-05:00,20240130093100,56.192,55.432,56.772,53.502,59777220,3358635264.0,2.709,1.455,False,False,97.12317100968659,False,True,102.46876560627365,0.2068035857236623,True,False,194.57558740529353,136.39645735583082,False,False,False,False,0,0,0,0,0.0
643,2024-01-31 09:31:00-05:00,20240131093100,53.692,52.142,54.477,52.022,101725800,5402277888.0,2.707,1.248,False,False,92.64488850122467,False,False,98.86394787666747,-3.6048177296061823,False,True,157.0251465662131,93.83493476172612,False,False,False,False,0,0,0,0,0.0
644,2024-02-01 09:31:00-05:00,20240201093100,52.792,54.002,55.921,52.462,81130728,4373213696.0,2.729,1.167,False,False,90.80752010306671,False,False,95.95655457689644,-2.90739329977103,False,True,170.49912272427153,112.27746635959382,False,False,False,False,0,0,0,0,0.0
645,2024-02-02 09:31:00-05:00,20240202093100,54.682,56.742,57.167,54.368,99252480,5618275328.0,2.783,1.231,False,False,92.35782034900168,False,False,96.46415377814012,0.5075992012436785,True,False,192.78652004217818,142.21359160405754,False,False,False,False,0,0,0,0,0.0
646,2024-02-05 09:31:00-05:00,20240205093100,56.692,56.452,56.907,55.104,69973880,3957067264.0,2.829,1.25,False,False,93.38569190732954,False,False,97.89325059755572,1.429096819415605,True,False,188.70976765481544,138.2304462680227,False,False,False,False,0,0,0,0,0.0
647,2024-02-06 09:31:00-05:00,20240206093100,56.882,56.122,57.123,55.16,70062112,3930554624.0,2.865,1.232,False,False,93.89927361222456,False,False,99.28804177250008,1.3947911749443591,True,False,183.51890818400292,132.6601608625124,False,False,False,False,0,0,0,0,0.0
648,2024-02-07 09:31:00-05:00,20240207093100,57.192,57.812,58.142,55.902,65911716,3825899264.0,2.92,1.289,False,False,95.45471149217713,False,False,101.6106193271572,2.3225775546571157,True,False,193.20266090017395,146.4715560090465,False,False,False,False,0,0,0,0,0.0
649,2024-02-08 09:31:00-05:00,20240208093100,57.812,58.052,58.377,57.412,49461068,2894377728.0,2.973,1.329,False,False,96.82464025893563,False,False,104.05379898260541,2.443179655448219,True,False,196.14153855947347,151.45021739265655,False,False,False,False,0,0,0,0,0.0
650,2024-02-09 09:31:00-05:00,20240209093100,58.532,59.772,60.108,58.237,55111004,3281238016.0,3.043,1.433,False,False,98.04031663300904,False,False,106.35514848075223,2.30134949814682,True,False,208.03448544644786,167.45876253339912,False,False,False,False,0,0,0,0,0.0
651,2024-02-12 09:31:00-05:00,20240212093100,59.712,59.062,60.637,58.542,58127496,3500556800.0,3.098,1.458,False,False,97.85668867805884,False,False,107.32773395640459,0.9725854756523518,True,False,202.96248539026303,159.64634951618885,False,False,False,False,0,0,0,0,0.0
652,2024-02-13 09:31:00-05:00,20240213093100,55.742,56.242,58.482,54.942,94466456,5355794432.0,3.108,1.312,False,False,94.65574891303717,False,True,105.29927321355285,-2.0284607428517347,False,True,164.72576192843047,107.92324703120916,False,False,False,False,0,0,0,0,0.0
653,2024-02-14 09:31:00-05:00,20240214093100,57.302,58.042,58.252,56.392,78075712,4508372480.0,3.14,1.275,False,False,93.46149395026018,False,False,103.91989562784377,-1.3793775857090793,False,True,171.9107522025768,118.72323070539228,False,False,False,False,0,0,0,0,0.0
654,2024-02-15 09:31:00-05:00,20240215093100,58.312,58.532,59.052,57.242,65028588,3809137408.0,3.175,1.255,False,False,92.82909943141382,False,False,103.26973618296851,-0.650159444875257,False,True,175.20305955584803,124.20481408942949,False,False,False,False,0,0,0,0,0.0
655,2024-02-16 09:31:00-05:00,20240216093100,58.662,56.912,59.632,56.602,75966472,4388469248.0,3.183,1.139,False,False,90.34304408803305,False,False,101.59931004817417,-1.67042613479434,False,True,164.38159251141892,110.25866314731296,False,False,False,False,0,0,0,0,0.0
656,2024-02-20 09:31:00-05:00,20240220093100,56.082,55.582,56.627,54.067,81660544,4531922944.0,3.17,0.965,False,False,86.55068601384943,False,False,98.6365300187484,-2.9627800294257725,False,True,135.4901164213789,71.19997741850841,False,True,False,False,0,1,0,0,0.0
657,2024-02-21 09:31:00-05:00,20240221093100,54.472,54.882,57.202,53.331,77293152,4235873024.0,3.145,0.78,False,False,82.34331581106042,False,False,94.90125358672799,-3.735276432020413,False,True,129.3650923367871,63.79880737809205,False,False,False,False,0,0,0,0,0.0
658,2024-02-22 09:31:00-05:00,20240222093100,58.282,59.672,60.092,57.942,89639616,5332190208.0,3.185,0.875,False,False,84.2444886888023,False,False,95.37798817579751,0.4767345890695225,True,False,169.13264030354887,123.02002867766775,True,False,False,False,1,0,0,0,-0.013574205657594818
659,2024-02-23 09:31:00-05:00,20240223093100,60.332,59.122,60.689,58.642,70195400,4206311936.0,3.212,0.908,False,False,85.24057833749956,False,False,96.81282575694708,1.4348375811495657,True,False,167.27090943724187,121.7712959888201,False,False,False,False,0,0,0,0,0.0
660,2024-02-26 09:31:00-05:00,20240226093100,59.442,59.042,59.857,58.672,54937680,3275003648.0,3.234,0.919,False,False,86.0370800523535,False,False,98.52179824155454,1.7089724846074574,True,False,160.03949921852112,112.83656289982844,False,False,False,False,0,0,0,0,0.0
661,2024-02-27 09:31:00-05:00,20240227093100,59.462,59.412,59.662,58.405,54699868,3242230016.0,3.257,0.934,False,False,87.18267043624238,False,False,100.48890679221614,1.9671085506616066,True,False,155.51275834734722,108.58432507597115,False,False,False,False,0,0,0,0,0.0
662,2024-02-28 09:31:00-05:00,20240228093100,58.532,58.442,59.022,57.742,61751696,3606174208.0,3.263,0.884,False,False,87.06308872817868,False,False,101.16814920594882,0.6792424137326805,True,False,144.25391034852825,93.50392294692466,False,False,False,False,0,0,0,0,0.0
663,2024-02-29 09:31:00-05:00,20240229093100,59.582,59.862,60.332,57.662,68479880,4067091456.0,3.285,0.907,False,False,88.62329679747364,False,False,102.75829690513483,1.590147699186005,True,False,149.1435460010863,104.63226177708627,False,False,False,False,0,0,0,0,0.0
664,2024-03-01 09:31:00-05:00,20240301093100,60.252,62.632,63.002,59.602,70479840,4383160320.0,3.341,1.057,False,False,90.60139496834381,False,False,105.0137985104394,2.2555016053045733,True,False,168.30635117620955,140.01261002498975,False,False,False,False,0,0,0,0,0.0
665,2024-03-04 09:31:00-05:00,20240304093100,62.592,61.882,63.072,61.402,60209280,3752578560.0,3.381,1.121,False,False,91.5186136088189,False,False,106.58034322921931,1.5665447187799089,True,False,167.24903998678695,140.992525336745,False,False,False,False,0,0,0,0,0.0
666,2024-03-05 09:31:00-05:00,20240305093100,60.602,58.542,61.092,57.542,96603456,5666290176.0,3.371,0.983,False,False,88.90436967068086,False,True,104.79123456824605,-1.7891086609732554,False,True,135.56081228267834,88.02593618395242,False,False,False,False,0,0,0,0,0.0
667,2024-03-06 09:31:00-05:00,20240306093100,60.242,59.632,60.921,58.912,90838664,5453306368.0,3.373,0.919,False,False,87.68538276908342,False,False,102.92780028101956,-1.8634342872264966,False,True,139.3714735916953,97.54306691325475,False,False,False,False,0,0,0,0,0.0
668,2024-03-07 09:31:00-05:00,20240307093100,61.052,62.312,62.802,58.832,71185448,4397125120.0,3.409,0.997,False,False,89.34252495347596,False,False,103.435806188279,0.5080059072594452,True,False,149.36553143266136,118.43203341879328,False,False,False,False,0,0,0,0,0.0
669,2024-03-08 09:31:00-05:00,20240308093100,62.422,59.562,63.622,59.252,148225632,9141513216.0,3.403,0.902,False,False,87.55292195288729,False,True,100.80057377237794,-2.635232415901058,False,True,141.70201593012277,106.68409872802063,False,False,False,False,0,0,0,0,0.0
670,2024-03-11 09:31:00-04:00,20240311093100,58.912,58.862,59.652,58.067,73384976,4346917888.0,3.385,0.779,False,False,85.25855850073205,False,False,96.38059909482824,-4.419974677549703,False,True,121.97586756719475,72.23375055595676,False,True,False,False,0,1,0,0,0.0
671,2024-03-12 09:31:00-04:00,20240312093100,59.792,61.382,61.532,58.492,85279968,5154875904.0,3.4,0.805,False,False,85.68217971191473,False,False,94.72547372616147,-1.6551253686667735,False,True,133.22368072002874,96.41779576615245,True,False,False,False,1,0,0,0,-0.031442442409826965
672,2024-03-13 09:31:00-04:00,20240313093100,60.942,59.942,61.702,59.492,71889872,4361881600.0,3.391,0.739,False,False,84.07842835525432,False,False,92.46437941695145,-2.261094309210023,False,True,129.8294899611846,92.36895094687277,False,False,False,False,0,0,0,0,0.0
673,2024-03-14 09:31:00-04:00,20240314093100,60.372,59.452,60.912,58.294,81240176,4863553536.0,3.374,0.653,False,False,82.00210723849747,False,False,89.72281320397819,-2.741566212973254,False,True,120.51317749071868,76.28803771803392,False,True,False,False,0,1,0,0,0.0
674,2024-03-15 09:31:00-04:00,20240315093100,58.192,57.262,59.882,56.792,70441904,4073024000.0,3.325,0.464,False,False,77.58292261573752,False,False,84.44526107042635,-5.277552133551836,False,True,105.32362012756263,47.61626562305409,False,False,False,False,0,0,0,0,0.0
675,2024-03-18 09:31:00-04:00,20240318093100,59.382,58.892,60.302,58.112,64596872,3872803072.0,3.299,0.395,False,False,75.57653246479805,False,False,80.74111566060121,-3.704145409825145,False,True,112.82266515717683,65.28385072725808,False,False,False,False,0,0,0,0,0.0
676,2024-03-19 09:31:00-04:00,20240319093100,58.042,59.302,59.452,57.197,59404996,3483944704.0,3.277,0.358,False,False,74.29022156208336,False,False,78.40351783947148,-2.3375978211297337,False,True,107.14634988658362,55.59794042022693,False,False,False,False,0,0,0,0,0.0
677,2024-03-20 09:31:00-04:00,20240320093100,59.787,61.417,62.437,58.967,78277960,4660325376.0,3.282,0.434,False,False,75.65392751202006,False,False,79.39047226882536,0.9869544293538866,True,False,123.94525275834867,94.10922701598443,True,False,False,False,1,0,0,0,-0.02312063435205236
678,2024-03-21 09:31:00-04:00,20240321093100,63.467,62.217,63.667,62.137,63270936,3986679040.0,3.295,0.529,False,False,77.5733220272144,False,False,82.36250536408622,2.972033095260855,True,False,135.66307139520836,123.36716105460745,False,False,False,False,0,0,0,0,0.0
679,2024-03-22 09:31:00-04:00,20240322093100,61.987,62.347,62.882,61.548,45787396,2860924672.0,3.307,0.603,False,False,79.11752594227957,False,False,85.85522063028499,3.492715266198772,True,False,129.85774296880845,113.89567939280205,False,False,False,False,0,0,0,0,0.0
680,2024-03-25 09:31:00-04:00,20240325093100,61.197,61.707,62.347,60.787,43334664,2668998144.0,3.306,0.62,False,False,79.38368297687401,False,False,88.34817408216077,2.4929534518757777,True,False,122.40133237944744,99.85908859480185,False,False,False,False,0,0,0,0,0.0
681,2024-03-26 09:31:00-04:00,20240326093100,62.327,61.127,62.817,61.022,46992992,2928559872.0,3.296,0.594,False,False,78.68049482769541,False,False,89.42334059766227,1.0751665155015075,True,False,120.53519548359648,99.18833206329559,False,False,False,False,0,0,0,0,0.0
682,2024-03-27 09:31:00-04:00,20240327093100,62.287,61.667,62.327,60.447,55694320,3400389376.0,3.29,0.595,False,False,78.95196849489957,False,False,90.5429500228904,1.11960942522812,True,False,117.00723766549343,94.12956048768127,False,False,False,False,0,0,0,0,0.0
683,2024-03-28 09:31:00-04:00,20240328093100,61.607,61.277,61.927,61.107,43511648,2687298304.0,3.277,0.567,False,False,78.5656209940654,False,False,90.96801126738707,0.4250612444966748,True,False,114.61594745963566,91.83717718021718,False,False,False,False,0,0,0,0,0.0
684,2024-04-01 09:31:00-04:00,20240401093100,61.637,61.657,62.677,60.847,56145252,3460344832.0,3.267,0.558,False,False,78.85675064653242,False,False,91.59500109196662,0.6269898245795531,True,False,114.88409675999539,96.9435192298027,False,False,False,False,0,0,0,0,0.0
685,2024-04-02 09:31:00-04:00,20240402093100,59.587,59.997,61.797,58.727,54836364,3276937728.0,3.233,0.458,False,False,76.40331551656914,False,False,89.95582985205115,-1.6391712399154699,False,True,101.04735070589115,58.80775797822175,False,True,False,False,0,1,0,0,0.0
686,2024-04-03 09:31:00-04:00,20240403093100,59.117,60.397,61.467,59.047,55841892,3389625600.0,3.203,0.394,False,False,74.88736264465606,False,False,88.20326221748103,-1.752567634570127,False,True,100.46901502892207,60.35179380933572,False,False,False,False,0,0,0,0,0.0
687,2024-04-04 09:31:00-04:00,20240404093100,62.067,57.537,62.317,57.338,83760192,4987747840.0,3.134,0.191,False,False,68.85993857446522,False,False,82.65221469664668,-5.551047520834345,False,True,89.53911011682227,25.28550309459747,False,False,False,False,0,0,0,0,0.0
688,2024-04-05 09:31:00-04:00,20240405093100,58.117,59.577,60.637,57.477,77448632,4618277376.0,3.094,0.136,False,False,66.59817748280241,False,False,79.04635127163142,-3.605863425015258,False,True,89.53126461200215,26.625805444564428,False,False,False,False,0,0,0,0,0.0
689,2024-04-08 09:31:00-04:00,20240408093100,59.927,59.617,60.372,59.077,44862712,2679766784.0,3.055,0.094,False,False,64.10161958666754,False,False,76.45657352222995,-2.5897777494014775,False,True,91.72866819155837,37.93166855623286,False,False,False,False,0,0,0,0,0.0
690,2024-04-09 09:31:00-04:00,20240409093100,60.527,60.237,60.657,58.302,60155936,3575726336.0,3.023,0.092,False,False,63.05861084342709,False,False,75.39615906950047,-1.060414452729475,False,True,90.76049678984532,37.29715042847094,False,False,False,False,0,0,0,0,0.0
691,2024-04-10 09:31:00-04:00,20240410093100,58.077,58.647,61.117,57.297,101040256,5921402368.0,2.97,0.007,False,False,59.22684298901362,False,False,72.88092573012095,-2.5152333393795203,False,True,84.1316050091938,11.001753819171691,False,False,False,False,0,0,0,0,0.0
692,2024-04-11 09:31:00-04:00,20240411093100,59.327,61.417,61.767,57.857,73465584,4395827200.0,2.955,0.084,False,False,60.97599222034964,False,False,72.34585427891847,-0.5350714512024837,False,True,92.95155422883474,56.154537558034455,False,False,False,False,0,0,0,0,0.0
693,2024-04-12 09:31:00-04:00,20240412093100,59.597,58.437,61.397,57.847,86294904,5101752320.0,2.898,-0.012,False,False,57.066410439135296,False,False,66.46730996658636,-5.87854431233211,False,True,83.26898439296704,13.600621044873103,False,False,False,False,0,0,0,0,0.0
694,2024-04-15 09:31:00-04:00,20240415093100,59.917,55.487,60.047,55.167,101828096,5867528192.0,2.802,-0.24,False,False,48.17215169848228,False,False,56.47818480206578,-9.989125164520573,False,True,64.67536289160897,-75.63672504021369,False,False,False,False,0,0,0,0,0.0
695,2024-04-16 09:31:00-04:00,20240416093100,55.407,55.497,56.477,54.727,81883056,4578480640.0,2.709,-0.413,False,False,40.32136274283218,False,False,46.522590552667154,-9.95559424939863,False,True,53.761716106766194,-127.69357733795283,False,False,False,False,0,0,0,0,0.0
696,2024-04-17 09:31:00-04:00,20240417093100,56.257,53.427,56.327,53.067,85513176,4638131712.0,2.592,-0.651,False,False,30.040539093833416,False,False,36.72446204109414,-9.798128511573012,False,True,43.185498981841704,-171.98434509724186,False,False,False,False,0,0,0,0,0.0
697,2024-04-18 09:31:00-04:00,20240418093100,53.607,52.467,54.367,51.847,86390768,4580516352.0,2.466,-0.877,False,False,21.31976767901594,False,False,28.23058317711967,-8.493878863974473,False,True,31.896476497842176,-215.57485108233112,False,False,False,False,0,0,0,0,0.0
698,2024-04-19 09:31:00-04:00,20240419093100,51.997,49.197,52.517,48.597,125403824,6289833984.0,2.302,-1.212,False,False,13.410014471019764,False,False,20.888736300436364,-7.341846876683306,False,True,9.558290712206,-304.6002404690973,False,False,False,False,0,0,0,0,0.0
699,2024-04-22 09:31:00-04:00,20240422093100,50.097,50.637,51.477,48.887,71302376,3598696704.0,2.164,-1.383,False,False,8.303980359510291,False,False,16.05665496586549,-4.832081334570873,False,True,10.65023687285605,-281.0685285193872,False,False,False,False,0,0,0,0,0.0
700,2024-04-23 09:31:00-04:00,20240423093100,51.337,52.907,53.907,50.747,75917528,4007341312.0,2.064,-1.38,True,False,6.758028561275182,False,False,14.717743083123011,-1.3389118827424795,False,True,27.274482276287344,-197.11878020954578,False,False,False,False,0,0,0,0,0.0
701,2024-04-24 09:31:00-04:00,20240424093100,54.037,53.427,54.597,51.227,72158392,3803996928.0,1.974,-1.333,True,False,6.167848737961322,False,False,15.271984410793934,0.5542413276709226,True,False,31.068173363822723,-171.09944113958133,False,False,False,False,0,0,0,0,0.0
702,2024-04-25 09:31:00-04:00,20240425093100,50.617,52.567,54.897,50.199,86413648,4487966208.0,1.876,-1.323,True,False,4.6781560657798025,False,False,15.682686552491191,0.41070214169725716,True,False,26.050638496553415,-178.4540903007037,False,False,False,False,0,0,0,0,0.0
703,2024-04-26 09:31:00-04:00,20240426093100,53.747,54.997,55.573,53.527,67997320,3728413696.0,1.816,-1.172,True,False,6.558378774151862,False,False,18.216505895708863,2.5338193432176723,True,False,42.912976621572106,-109.75927185322637,False,False,False,False,0,0,0,0,0.0
704,2024-04-29 09:31:00-04:00,20240429093100,55.797,55.657,56.032,54.627,51177476,2851860992.0,1.766,-1.005,True,False,9.192845086928173,False,False,21.76571306513914,3.549207169430275,True,False,48.30041474125013,-84.65727228270441,False,False,False,False,0,0,0,0,0.0
705,2024-04-30 09:31:00-04:00,20240430093100,55.017,52.452,55.637,51.527,62624288,3403123200.0,1.674,-1.028,False,False,7.59067437599802,False,False,22.309584885668173,0.5438718205290343,True,False,28.91075003245384,-138.34683864041997,False,False,False,False,0,0,0,0,0.0
706,2024-05-01 09:31:00-04:00,20240501093100,51.867,51.317,54.477,51.017,104038424,5442103296.0,1.571,-1.092,False,False,4.835603923993361,False,False,20.59186263544025,-1.7177222502279221,False,True,20.233262477986717,-152.21735502089714,False,False,False,False,0,0,0,0,0.0
707,2024-05-02 09:31:00-04:00,20240502093100,52.637,53.227,54.617,50.937,62414948,3290094592.0,1.498,-1.029,True,False,4.916536093386611,False,False,19.81925477168663,-0.7726078637536204,False,True,25.07805274039792,-129.27714255444837,False,False,False,False,0,0,0,0,0.0
708,2024-05-03 09:31:00-04:00,20240503093100,56.047,56.417,56.697,54.027,75439016,4253211904.0,1.472,-0.8,True,False,9.147151375684913,False,False,22.271995174271325,2.452740402584695,True,False,48.465723966053254,-57.98548517593969,False,False,False,False,0,0,0,0,0.0
709,2024-05-06 09:31:00-04:00,20240506093100,57.137,58.277,58.327,56.447,41265368,2383880192.0,1.471,-0.515,True,False,15.381230974711244,True,False,27.321227649772524,5.049232475501199,True,False,64.88501474624672,-9.363107980297828,False,False,False,False,0,0,0,0,0.0
710,2024-05-07 09:31:00-04:00,20240507093100,58.437,58.277,58.937,57.867,46660192,2740806144.0,1.468,-0.286,True,False,21.02892851727472,False,False,32.82436226023658,5.503134610464059,True,False,69.98572616721225,6.924945800073204,False,False,False,False,0,0,0,0,0.0
711,2024-05-08 09:31:00-04:00,20240508093100,57.217,58.167,58.717,57.127,39013600,2253613056.0,1.464,-0.109,True,False,26.001224095735367,False,False,37.83744748419309,5.013085223956509,True,False,66.00934660590158,-3.0384312801895534,False,False,False,False,0,0,0,0,0.0
712,2024-05-09 09:31:00-04:00,20240509093100,58.217,58.487,58.737,57.427,40719624,2354283008.0,1.462,0.046,False,False,30.905133392760447,False,False,42.400891998467245,4.563444514274153,True,False,67.07188011009413,0.9343199060558922,False,False,False,False,0,0,0,0,0.0
713,2024-05-10 09:31:00-04:00,20240510093100,59.077,58.887,59.767,58.262,46334848,2732879616.0,1.465,0.188,False,False,35.83856540885722,False,False,47.14884863878399,4.747956640316744,True,False,72.98850296824406,20.54962959764304,False,False,False,False,0,0,0,0,0.0
714,2024-05-13 09:31:00-04:00,20240513093100,59.637,59.277,59.657,58.742,33861004,2014753664.0,1.472,0.316,False,False,40.7749038690427,False,False,51.83768927618917,4.688840637405178,True,False,74.4193494346796,27.243597274528028,False,False,False,False,0,0,0,0,0.0
715,2024-05-14 09:31:00-04:00,20240514093100,59.077,60.387,60.607,58.367,46476432,2786729216.0,1.492,0.469,False,False,46.61640909216813,False,False,57.077771505140504,5.240082228951337,True,False,78.64688338214826,41.36626461011354,False,False,False,False,0,0,0,0,0.0
716,2024-05-15 09:31:00-04:00,20240515093100,61.407,63.187,63.497,60.257,65240720,4075049984.0,1.548,0.728,False,False,55.396372676222114,False,False,64.0431938742516,6.965422369111096,True,False,100.74893267662382,103.47918462586485,True,False,False,False,1,0,0,0,-0.014876477756500472
717,2024-05-16 09:31:00-04:00,20240516093100,63.077,62.797,63.907,62.617,43857620,2789811968.0,1.594,0.9,False,False,62.45190681658468,False,False,70.19050410225941,6.147310228007811,True,False,107.07156853524963,118.78136251927315,False,False,False,False,0,0,0,0,0.0
718,2024-05-17 09:31:00-04:00,20240517093100,62.807,62.657,63.156,61.757,35049848,2203954688.0,1.634,1.015,False,False,68.5579597765012,False,False,75.32112920111555,5.130625098856143,True,False,100.85683829151975,101.25429226064928,False,False,False,False,0,0,0,0,0.0
719,2024-05-20 09:31:00-04:00,20240520093100,62.737,63.957,64.246,62.675,37269512,2370210816.0,1.689,1.159,False,False,75.18787410569394,False,False,80.40930539440923,5.088176193293677,True,False,110.41313563619842,126.23811307676749,False,False,False,False,0,0,0,0,0.0
720,2024-05-21 09:31:00-04:00,20240521093100,63.157,64.287,64.447,63.087,31156964,1995813504.0,1.743,1.273,False,False,81.2253516877134,False,False,85.04749774645,4.638192352040775,True,False,112.60867587934322,131.89936882101605,False,False,False,False,0,0,0,0,0.0
721,2024-05-22 09:31:00-04:00,20240522093100,64.407,64.247,65.197,63.207,40019688,2496678400.0,1.792,1.343,False,False,85.66283343606624,False,False,88.40031310465692,3.352815358206911,True,False,114.65068342868769,133.0233847286967,False,False,False,False,0,0,0,0,0.0
722,2024-05-23 09:31:00-04:00,20240523093100,66.217,63.287,66.607,62.537,65438940,4244616192.0,1.824,1.331,False,False,87.13738586515781,False,False,89.17896602547782,0.7786529208209032,True,False,113.48348812698651,126.90909514673137,False,False,False,False,0,0,0,0,0.0
723,2024-05-24 09:31:00-04:00,20240524093100,63.967,65.067,65.603,63.307,41279012,2687903232.0,1.877,1.396,False,False,90.2859494466655,False,False,90.32020255166017,1.1412365261823538,True,False,118.12016683230732,135.23936959956413,False,False,False,False,0,0,0,0,0.0
724,2024-05-28 09:31:00-04:00,20240528093100,65.577,65.777,66.187,64.537,41593156,2707389696.0,1.935,1.466,False,False,93.7872767464729,False,False,91.98939758555828,1.6691950338981059,True,False,125.97474964435858,149.0594487045477,False,False,False,False,0,0,0,0,0.0
725,2024-05-29 09:31:00-04:00,20240529093100,63.957,64.397,65.137,63.357,39641112,2572793344.0,1.969,1.43,False,False,95.38007987091586,False,False,92.66679009353744,0.6773925079791638,True,False,113.18470617826884,117.28037568111479,False,False,False,False,0,0,0,0,0.0
726,2024-05-30 09:31:00-04:00,20240530093100,63.967,62.317,64.187,61.75,42782384,2707529984.0,1.972,1.275,False,False,94.52641488940768,False,False,91.37267575820226,-1.2941143353351805,False,True,96.61935731182714,82.14688767089027,False,False,False,False,0,0,0,0,0.0
727,2024-05-31 09:31:00-04:00,20240531093100,62.317,62.247,62.977,58.707,71873152,4348238336.0,1.972,1.134,False,False,93.62695805177856,False,False,89.46722047045974,-1.9054552877425266,False,True,80.86889789335831,50.75864196214088,False,True,False,False,0,1,0,0,0.0
